"","iid","id","gender","idg","condtn","wave","round","position","positin1","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","met_o","age","field","field_cd","undergra","mn_sat","tuition","race","imprace","imprelig","from","zipcode","income","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","expnum","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1","shar4_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr5_1","sinc5_1","intel5_1","fun5_1","amb5_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","met","match_es","attr1_s","sinc1_s","intel1_s","fun1_s","amb1_s","shar1_s","attr3_s","sinc3_s","intel3_s","fun3_s","amb3_s","satis_2","length","numdat_2","attr7_2","sinc7_2","intel7_2","fun7_2","amb7_2","shar7_2","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr4_2","sinc4_2","intel4_2","fun4_2","amb4_2","shar4_2","attr2_2","sinc2_2","intel2_2","fun2_2","amb2_2","shar2_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","attr5_2","sinc5_2","intel5_2","fun5_2","amb5_2","you_call","them_cal","date_3","numdat_3","num_in_3","attr1_3","sinc1_3","intel1_3","fun1_3","amb1_3","shar1_3","attr7_3","sinc7_3","intel7_3","fun7_3","amb7_3","shar7_3","attr4_3","sinc4_3","intel4_3","fun4_3","amb4_3","shar4_3","attr2_3","sinc2_3","intel2_3","fun2_3","amb2_3","shar2_3","attr3_3","sinc3_3","intel3_3","fun3_3","amb3_3","attr5_3","sinc5_3","intel5_3","fun5_3","amb5_3"
"6500",425,4,1,8,1,16,6,1,2,6,6,421,0,-0.23,0,25,4,20,10,30,20,10,10,0,2,7,8,5,9,,5,5,2,28,"Business (Finance & Marketing)",8,"Cornell",,,2,3,7,"New York, NY","20,854",,2,4,2,"General Management",7,7,8,8,8,7,6,5,2,7,5,5,6,7,5,7,2,2,6,,16,25,20,12,12,15,25,19,10,20,6,20,10,25,20,10,20,15,6,9,6,9,9,6,9,8,5,6,1,8,8,8,7,7,6,7,6,,2,17,20,18,16,13,16,7,9,9,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6501",426,5,1,10,1,16,6,2,7,3,1,416,1,0.55,0,25,3,15,20,30,20,5,10,1,5,4,7,7,7,4,4,5,2,24,"MBA",8,"John Hopkins",,,2,4,7,"New Jersey","7,410",,2,2,1,"Lobbyist",13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2,7,,25,7,35,20,8,5,60,5,5,20,5,5,30,3,40,4,20,3,8,8,8,10,9,7,6,10,6,8,1,8,6,5,8,5,8,8,7,2,2,25,7,35,15,8,7,8,7,10,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6502",426,5,1,10,1,16,6,8,7,1,2,417,0,0.42,1,29,2,20,20,20,10,10,20,0,3,3,4,3,8,2,2,3,2,24,"MBA",8,"John Hopkins",,,2,4,7,"New Jersey","7,410",,2,2,1,"Lobbyist",13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2,7,,25,7,35,20,8,5,60,5,5,20,5,5,30,3,40,4,20,3,8,8,8,10,9,7,6,10,6,8,0,3,8,5,4,2,7,4,6,2,2,25,7,35,15,8,7,8,7,10,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6503",426,5,1,10,1,16,6,6,7,6,3,418,0,0.27,0,25,4,15,25,20,15,10,15,0,4,6,6,7,5,4,5,4,2,24,"MBA",8,"John Hopkins",,,2,4,7,"New Jersey","7,410",,2,2,1,"Lobbyist",13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2,7,,25,7,35,20,8,5,60,5,5,20,5,5,30,3,40,4,20,3,8,8,8,10,9,7,6,10,6,8,0,4,7,6,5,5,3,6,4,2,2,25,7,35,15,8,7,8,7,10,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6504",426,5,1,10,1,16,6,4,7,5,4,419,0,0.58,1,28,2,5,30,20,10,5,30,0,1,3,7,1,9,2,3,1,2,24,"MBA",8,"John Hopkins",,,2,4,7,"New Jersey","7,410",,2,2,1,"Lobbyist",13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2,7,,25,7,35,20,8,5,60,5,5,20,5,5,30,3,40,4,20,3,8,8,8,10,9,7,6,10,6,8,0,6,7,6,6,4,8,6,4,2,2,25,7,35,15,8,7,8,7,10,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6505",426,5,1,10,1,16,6,3,7,4,5,420,0,0.34,1,22,2,10,10,40,10,15,15,0,6,7,9,9,10,8,7,6,2,24,"MBA",8,"John Hopkins",,,2,4,7,"New Jersey","7,410",,2,2,1,"Lobbyist",13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2,7,,25,7,35,20,8,5,60,5,5,20,5,5,30,3,40,4,20,3,8,8,8,10,9,7,6,10,6,8,1,9,8,8,9,6,5,8,9,2,2,25,7,35,15,8,7,8,7,10,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6506",426,5,1,10,1,16,6,1,7,2,6,421,0,0.21,0,25,4,20,10,30,20,10,10,0,2,2,7,2,8,1,2,2,2,24,"MBA",8,"John Hopkins",,,2,4,7,"New Jersey","7,410",,2,2,1,"Lobbyist",13,7,2,7,8,6,4,3,2,6,5,3,7,6,6,6,4,2,7,,25,7,35,20,8,5,60,5,5,20,5,5,30,3,40,4,20,3,8,8,8,10,9,7,6,10,6,8,0,4,4,4,2,2,1,3,2,2,2,25,7,35,15,8,7,8,7,10,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6507",427,6,1,12,1,16,6,2,4,5,1,416,0,0.51,0,25,3,15,20,30,20,5,10,0,5,6,6,5,6,4,4,5,2,28,"International Affairs",13,"UCSB",,,2,1,1,"California","90,272",,1,7,3,"Energy",15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,6,,20,20,20,20,20,20,25,10,10,25,20,10,25,10,10,25,20,10,7,10,8,7,9,8,10,8,9,9,0,5,7,8,6,8,5,6,6,2,0,40,20,20,10,5,5,8,10,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6508",427,6,1,12,1,16,6,8,4,3,2,417,0,0.67,1,29,2,20,20,20,10,10,20,0,4,9,7,4,8,4,5,5,2,28,"International Affairs",13,"UCSB",,,2,1,1,"California","90,272",,1,7,3,"Energy",15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,6,,20,20,20,20,20,20,25,10,10,25,20,10,25,10,10,25,20,10,7,10,8,7,9,8,10,8,9,9,0,4,8,8,5,7,4,6,5,2,0,40,20,20,10,5,5,8,10,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6509",427,6,1,12,1,16,6,6,4,2,3,418,0,0.12,0,25,4,15,25,20,15,10,15,0,4,7,6,4,5,4,5,5,2,28,"International Affairs",13,"UCSB",,,2,1,1,"California","90,272",,1,7,3,"Energy",15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,6,,20,20,20,20,20,20,25,10,10,25,20,10,25,10,10,25,20,10,7,10,8,7,9,8,10,8,9,9,0,6,8,9,7,8,6,8,7,2,0,40,20,20,10,5,5,8,10,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6510",427,6,1,12,1,16,6,4,4,1,4,419,0,0.2,1,28,2,5,30,20,10,5,30,1,8,8,8,5,5,5,6,8,2,28,"International Affairs",13,"UCSB",,,2,1,1,"California","90,272",,1,7,3,"Energy",15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,6,,20,20,20,20,20,20,25,10,10,25,20,10,25,10,10,25,20,10,7,10,8,7,9,8,10,8,9,9,0,6,10,9,8,8,9,8,8,2,0,40,20,20,10,5,5,8,10,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6511",427,6,1,12,1,16,6,3,4,6,5,420,0,0.37,1,22,2,10,10,40,10,15,15,0,7,7,7,6,6,7,4,3,2,28,"International Affairs",13,"UCSB",,,2,1,1,"California","90,272",,1,7,3,"Energy",15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,6,,20,20,20,20,20,20,25,10,10,25,20,10,25,10,10,25,20,10,7,10,8,7,9,8,10,8,9,9,0,6,6,9,7,9,7,7,7,2,0,40,20,20,10,5,5,8,10,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6512",427,6,1,12,1,16,6,1,4,4,6,421,0,-0.28,0,25,4,20,10,30,20,10,10,0,6,7,8,5,8,4,5,5,2,28,"International Affairs",13,"UCSB",,,2,1,1,"California","90,272",,1,7,3,"Energy",15,10,1,10,8,7,7,9,1,3,8,1,4,5,7,10,1,10,6,,20,20,20,20,20,20,25,10,10,25,20,10,25,10,10,25,20,10,7,10,8,7,9,8,10,8,9,9,0,5,6,8,5,8,4,5,4,2,0,40,20,20,10,5,5,8,10,7,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6513",428,7,1,13,1,16,6,2,6,4,1,416,1,0.41,0,25,3,15,20,30,20,5,10,1,5,7,8,7,8,6,5,5,2,27,"MBA",8,"University of Chicago",,,4,8,8,"New York","11,432",,3,2,1,"Management Consulting",7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,8,,60,10,10,10,10,0,50,10,10,10,10,10,50,10,10,10,10,10,8,8,7,9,9,8,8,8,8,10,1,8,7,8,7,7,,7,5,2,2,50,10,10,10,10,10,7,8,9,7,8,7,3,1,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,40,12,12,12,12,12,8,8,8,8,8,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6514",428,7,1,13,1,16,6,8,6,2,2,417,0,0.35,0,29,2,20,20,20,10,10,20,1,7,8,8,5,8,7,8,8,2,27,"MBA",8,"University of Chicago",,,4,8,8,"New York","11,432",,3,2,1,"Management Consulting",7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,8,,60,10,10,10,10,0,50,10,10,10,10,10,50,10,10,10,10,10,8,8,7,9,9,8,8,8,8,10,0,5,7,7,6,7,,5,7,2,2,50,10,10,10,10,10,7,8,9,7,8,7,3,1,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,40,12,12,12,12,12,8,8,8,8,8,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6515",428,7,1,13,1,16,6,6,6,1,3,418,0,0.58,1,25,4,15,25,20,15,10,15,0,6,8,9,7,9,6,8,6,2,27,"MBA",8,"University of Chicago",,,4,8,8,"New York","11,432",,3,2,1,"Management Consulting",7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,8,,60,10,10,10,10,0,50,10,10,10,10,10,50,10,10,10,10,10,8,8,7,9,9,8,8,8,8,10,1,7,7,7,6,,,7,6,2,2,50,10,10,10,10,10,7,8,9,7,8,7,3,1,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,40,12,12,12,12,12,8,8,8,8,8,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6516",428,7,1,13,1,16,6,4,6,6,4,419,0,0.42,0,28,2,5,30,20,10,5,30,1,5,7,8,6,9,7,8,8,2,27,"MBA",8,"University of Chicago",,,4,8,8,"New York","11,432",,3,2,1,"Management Consulting",7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,8,,60,10,10,10,10,0,50,10,10,10,10,10,50,10,10,10,10,10,8,8,7,9,9,8,8,8,8,10,0,4,8,8,5,7,6,4,5,2,2,50,10,10,10,10,10,7,8,9,7,8,7,3,1,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,40,12,12,12,12,12,8,8,8,8,8,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6517",428,7,1,13,1,16,6,3,6,5,5,420,0,0.63,0,22,2,10,10,40,10,15,15,0,6,7,8,8,9,5,5,4,2,27,"MBA",8,"University of Chicago",,,4,8,8,"New York","11,432",,3,2,1,"Management Consulting",7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,8,,60,10,10,10,10,0,50,10,10,10,10,10,50,10,10,10,10,10,8,8,7,9,9,8,8,8,8,10,1,8,7,6,7,5,7,6,5,2,2,50,10,10,10,10,10,7,8,9,7,8,7,3,1,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,40,12,12,12,12,12,8,8,8,8,8,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6518",428,7,1,13,1,16,6,1,6,3,6,421,1,0.48,1,25,4,20,10,30,20,10,10,1,7,8,9,8,9,9,8,8,2,27,"MBA",8,"University of Chicago",,,4,8,8,"New York","11,432",,3,2,1,"Management Consulting",7,6,5,5,9,6,7,6,5,6,7,5,6,7,5,7,7,3,8,,60,10,10,10,10,0,50,10,10,10,10,10,50,10,10,10,10,10,8,8,7,9,9,8,8,8,8,10,1,8,6,6,7,6,8,6,5,2,2,50,10,10,10,10,10,7,8,9,7,8,7,3,1,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,40,12,12,12,12,12,8,8,8,8,8,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6519",429,8,1,14,1,16,6,2,3,6,1,416,1,0.52,0,25,3,15,20,30,20,5,10,1,7,7,6,8,7,5,5,5,2,27,"Business",8,"Duquesne University",,,2,1,1,"Pittsburgh, PA","15,146",,2,2,2,"Investment Management",7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,7,,55,10,15,15,5,0,75,5,5,5,5,5,25,15,15,15,15,15,8,8,9,9,8,8,7,9,9,8,1,8,8,8,9,9,6,8,6,2,3,50,10,10,10,10,10,7,9,9,9,9,7,1,3,50,15,10,10,5,10,50,10,10,10,10,10,50,10,10,10,10,10,35,15,15,15,15,5,6,9,9,9,9,6,8,9,9,9,1,1,0,,,50,10,10,10,10,10,60,10,10,10,5,5,50,10,10,10,10,10,45,15,15,10,10,10,7,7,8,8,8,6,6,7,7,7
"6520",429,8,1,14,1,16,6,8,3,4,2,417,0,0.33,1,29,2,20,20,20,10,10,20,0,8,7,7,5,8,3,6,5,2,27,"Business",8,"Duquesne University",,,2,1,1,"Pittsburgh, PA","15,146",,2,2,2,"Investment Management",7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,7,,55,10,15,15,5,0,75,5,5,5,5,5,25,15,15,15,15,15,8,8,9,9,8,8,7,9,9,8,0,5,9,9,7,7,4,6,6,2,3,50,10,10,10,10,10,7,9,9,9,9,7,1,3,50,15,10,10,5,10,50,10,10,10,10,10,50,10,10,10,10,10,35,15,15,15,15,5,6,9,9,9,9,6,8,9,9,9,1,1,0,,,50,10,10,10,10,10,60,10,10,10,5,5,50,10,10,10,10,10,45,15,15,10,10,10,7,7,8,8,8,6,6,7,7,7
"6521",429,8,1,14,1,16,6,6,3,3,3,418,0,0.53,0,25,4,15,25,20,15,10,15,0,8,7,7,7,8,6,7,5,2,27,"Business",8,"Duquesne University",,,2,1,1,"Pittsburgh, PA","15,146",,2,2,2,"Investment Management",7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,7,,55,10,15,15,5,0,75,5,5,5,5,5,25,15,15,15,15,15,8,8,9,9,8,8,7,9,9,8,1,7,9,9,9,8,6,8,6,2,3,50,10,10,10,10,10,7,9,9,9,9,7,1,3,50,15,10,10,5,10,50,10,10,10,10,10,50,10,10,10,10,10,35,15,15,15,15,5,6,9,9,9,9,6,8,9,9,9,1,1,0,,,50,10,10,10,10,10,60,10,10,10,5,5,50,10,10,10,10,10,45,15,15,10,10,10,7,7,8,8,8,6,6,7,7,7
"6522",429,8,1,14,1,16,6,4,3,2,4,419,0,0.48,1,28,2,5,30,20,10,5,30,1,4,7,6,3,9,3,4,8,2,27,"Business",8,"Duquesne University",,,2,1,1,"Pittsburgh, PA","15,146",,2,2,2,"Investment Management",7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,7,,55,10,15,15,5,0,75,5,5,5,5,5,25,15,15,15,15,15,8,8,9,9,8,8,7,9,9,8,0,,,,,,,,,,3,50,10,10,10,10,10,7,9,9,9,9,7,1,3,50,15,10,10,5,10,50,10,10,10,10,10,50,10,10,10,10,10,35,15,15,15,15,5,6,9,9,9,9,6,8,9,9,9,1,1,0,,,50,10,10,10,10,10,60,10,10,10,5,5,50,10,10,10,10,10,45,15,15,10,10,10,7,7,8,8,8,6,6,7,7,7
"6523",429,8,1,14,1,16,6,3,3,1,5,420,0,0.57,1,22,2,10,10,40,10,15,15,0,7,6,7,5,7,3,6,8,2,27,"Business",8,"Duquesne University",,,2,1,1,"Pittsburgh, PA","15,146",,2,2,2,"Investment Management",7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,7,,55,10,15,15,5,0,75,5,5,5,5,5,25,15,15,15,15,15,8,8,9,9,8,8,7,9,9,8,1,7,9,9,9,7,6,7,7,2,3,50,10,10,10,10,10,7,9,9,9,9,7,1,3,50,15,10,10,5,10,50,10,10,10,10,10,50,10,10,10,10,10,35,15,15,15,15,5,6,9,9,9,9,6,8,9,9,9,1,1,0,,,50,10,10,10,10,10,60,10,10,10,5,5,50,10,10,10,10,10,45,15,15,10,10,10,7,7,8,8,8,6,6,7,7,7
"6524",429,8,1,14,1,16,6,1,3,5,6,421,0,0.1,0,25,4,20,10,30,20,10,10,1,7,6,8,7,8,,7,6,2,27,"Business",8,"Duquesne University",,,2,1,1,"Pittsburgh, PA","15,146",,2,2,2,"Investment Management",7,7,8,8,9,8,8,8,6,7,9,8,8,8,8,8,7,6,7,,55,10,15,15,5,0,75,5,5,5,5,5,25,15,15,15,15,15,8,8,9,9,8,8,7,9,9,8,0,6,9,9,7,7,5,6,6,2,3,50,10,10,10,10,10,7,9,9,9,9,7,1,3,50,15,10,10,5,10,50,10,10,10,10,10,50,10,10,10,10,10,35,15,15,15,15,5,6,9,9,9,9,6,8,9,9,9,1,1,0,,,50,10,10,10,10,10,60,10,10,10,5,5,50,10,10,10,10,10,45,15,15,10,10,10,7,7,8,8,8,6,6,7,7,7
"6525",430,1,0,1,2,17,14,8,8,6,1,440,0,0.59,0,21,2,35,5,30,20,5,5,0,5,8,7,7,8,5,8,8,2,22,"Elementary Education - Preservice",9,"UC Irvine",,,4,3,10,"California","94,539",,1,6,2,"Elementary school teacher",2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,0,8,7,9,9,8,5,7,2,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,,,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
"6526",430,1,0,1,2,17,14,8,8,3,2,441,0,-0.41,0,24,2,35,10,25,20,5,5,1,7,9,9,8,7,7,9,5,2,22,"Elementary Education - Preservice",9,"UC Irvine",,,4,3,10,"California","94,539",,1,6,2,"Elementary school teacher",2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,0,5,9,9,8,7,3,6,2,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,,,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
"6527",430,1,0,1,2,17,14,8,8,4,3,442,0,0.15,0,25,2,40,10,0,45,0,5,1,5,7,3,3,3,0,6,8,2,22,"Elementary Education - Preservice",9,"UC Irvine",,,4,3,10,"California","94,539",,1,6,2,"Elementary school teacher",2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,0,5,7,8,6,8,1,4,1,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,,,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
"6528",430,1,0,1,2,17,14,8,8,13,4,443,0,0.38,0,27,3,30,25,10,20,0,15,1,6,7,7,7,6,4,6,5,2,22,"Elementary Education - Preservice",9,"UC Irvine",,,4,3,10,"California","94,539",,1,6,2,"Elementary school teacher",2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,0,5,8,8,7,8,2,6,2,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,,,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
"6529",430,1,0,1,2,17,14,8,8,12,5,444,0,0.33,0,26,2,50,10,10,30,0,0,0,3,8,7,6,6,,4,5,2,22,"Elementary Education - Preservice",9,"UC Irvine",,,4,3,10,"California","94,539",,1,6,2,"Elementary school teacher",2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,0,7,6,8,7,8,2,5,1,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,,,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
"6530",430,1,0,1,2,17,14,8,8,11,6,445,0,0.27,0,30,2,40,12,18,12,6,12,0,6,6,3,3,3,2,3,4,,22,"Elementary Education - Preservice",9,"UC Irvine",,,4,3,10,"California","94,539",,1,6,2,"Elementary school teacher",2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,0,5,8,8,6,7,2,5,1,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,,,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
"6531",430,1,0,1,2,17,14,8,8,5,7,446,0,0.14,0,28,3,30,20,25,15,10,0,1,7,8,8,8,8,7,7,6,2,22,"Elementary Education - Preservice",9,"UC Irvine",,,4,3,10,"California","94,539",,1,6,2,"Elementary school teacher",2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,0,5,9,9,6,8,4,7,2,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,,,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
"6532",430,1,0,1,2,17,14,8,8,8,8,447,0,0.49,1,26,4,15,30,25,20,0,10,0,5,7,7,5,4,4,5,4,2,22,"Elementary Education - Preservice",9,"UC Irvine",,,4,3,10,"California","94,539",,1,6,2,"Elementary school teacher",2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,0,5,8,8,8,6,3,7,3,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,,,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
"6533",430,1,0,1,2,17,14,8,8,2,9,448,0,-0.42,0,22,2,25,15,25,25,5,5,1,8,8,8,6,5,7,8,7,2,22,"Elementary Education - Preservice",9,"UC Irvine",,,4,3,10,"California","94,539",,1,6,2,"Elementary school teacher",2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5,,10,25,15,20,15,15,25,20,10,30,10,5,25,10,10,30,10,15,5,8,8,5,8,5,8,6,9,9,0,6,8,8,9,9,4,6,2,2,0,10,25,10,20,15,20,5,8,5,9,8,4,1,2,10,25,10,25,10,20,10,25,15,20,10,20,20,20,15,25,10,10,25,25,10,25,10,5,5,8,5,9,8,5,9,6,9,9,0,0,0,,,10,25,15,20,10,20,10,30,10,15,10,25,20,20,10,25,15,10,20,20,15,20,15,10,5,8,5,9,7,6,9,7,9,8
